City ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
355,San Jose,US,37.3394,-121.895,79.92,27,20,14.97,Clouds
356,Pozo Colorado,PY,-23.4923,-58.7972,83.21,60,13,1.28,Clouds
357,Aspindza,GE,41.5739,43.2483,37.47,82,10,6.24,Clear
358,High Rock,BS,26.6208,-78.2833,73.42,57,100,12.71,Clouds
359,Talnakh,RU,69.4865,88.3972,-5.8,99,100,2.95,Clouds
360,Dzaoudzi,YT,-12.7887,45.2699,76.89,94,0,2.3,Clear
361,Matagami,CA,49.7502,-77.6328,33.91,75,100,9.22,Clouds
362,Chaohu,CN,31.6,117.8667,64.71,62,100,4.81,Clouds
363,Starotimoshkino,RU,53.7191,47.5312,41.18,99,100,2.89,Clouds
364,Mount Isa,AU,-20.7333,139.5,78.57,36,68,8.05,Clouds
365,Coahuayana,MX,18.7333,-103.6833,88.45,44,29,8.28,Clouds
366,Viedma,AR,-40.8135,-62.9967,62.02,89,100,15.84,Clouds
367,Nhulunbuy,AU,-12.2333,136.7667,77.61,94,47,1.14,Clouds
368,Pemangkat,ID,1.1667,108.9667,77.72,84,76,0.87,Clouds
369,Ishinomaki,JP,38.4167,141.3,53.89,59,0,5.17,Clear
370,Dubbo,AU,-32.25,148.6167,62.73,94,75,10.36,Clouds
371,Kavaratti,IN,10.5669,72.642,83.41,75,85,6.55,Rain
372,Ostrovnoy,RU,68.0531,39.5131,32.02,86,61,17.65,Clouds
373,Adrar,MR,20.5022,-10.0711,80.85,7,0,7.74,Clear
374,Abis,PH,9.7173,122.9438,74.28,92,100,2.71,Clouds
375,Coihaique,CL,-45.5752,-72.0662,56.01,76,75,5.75,Clouds
376,Fort-Shevchenko,KZ,44.5086,50.263,48.43,89,4,7.43,Clear
377,Lima,PE,-12.0432,-77.0282,71.38,66,40,8.05,Fog
378,Mareeba,AU,-17.0,145.4333,76.44,85,100,3.15,Clouds
379,Worland,US,44.0169,-107.9554,55.6,20,0,13.0,Clear
380,Porto Santo,PT,33.072,-16.3415,61.18,72,20,3.44,Clouds
381,Hervey Bay,AU,-25.2986,152.8535,75.25,79,84,18.03,Clouds
382,Lavrentiya,RU,65.5833,-171.0,19.18,91,96,5.53,Clouds
383,Samarai,PG,-10.6167,150.6667,83.46,77,17,19.19,Clouds
384,Mazamari,PE,-11.3258,-74.5308,75.58,95,100,1.43,Clouds
385,Hargeysa,SO,9.56,44.065,69.26,67,10,4.5,Clear
386,Sfantu Gheorghe,RO,45.8667,25.7833,54.66,90,96,1.81,Clouds
387,Bonavista,CA,48.6499,-53.1147,33.48,94,100,25.08,Snow
388,Saint-Ambroise,CA,48.5501,-71.3324,40.82,98,94,2.46,Clouds
389,Khasan,RU,42.4308,130.6434,41.49,83,53,8.32,Clouds
390,Fortuna Foothills,US,32.6578,-114.4119,97.21,11,0,12.66,Clear
391,Pangnirtung,CA,66.1451,-65.7125,17.87,92,100,1.48,Clouds
392,Tombouctou,ML,20.0,-3.0,82.47,6,3,10.94,Clear
393,Alto Araguaia,BR,-17.3147,-53.2153,74.59,77,59,2.71,Clouds
394,Kruisfontein,ZA,-34.0033,24.7314,62.89,93,78,9.26,Rain
395,Capreol,CA,46.706,-80.9225,35.91,80,100,1.99,Clouds
396,Margate,GB,51.3813,1.3862,45.7,69,92,1.01,Clouds
397,Monrovia,LR,6.3005,-10.7969,78.57,87,100,7.58,Clouds
398,Mocuba,MZ,-16.8392,36.9856,69.15,98,3,1.28,Clear
399,Eirunepe,BR,-6.6603,-69.8736,78.28,93,86,2.13,Clouds
400,Nieuw Amsterdam,SR,5.8833,-55.0833,80.02,86,40,9.22,Clouds
401,Denpasar,ID,-8.65,115.2167,76.71,94,20,1.14,Clouds
402,Santa Cruz,BO,-17.8,-63.1667,84.25,65,40,13.8,Clouds
403,Harlingen,US,26.1906,-97.6961,83.05,34,0,29.93,Clear
404,Jiuquan,CN,39.7432,98.5174,51.15,39,3,5.55,Clear
405,Pirovskoye,RU,57.6267,92.2658,31.6,94,98,7.34,Snow
406,Winneba,GH,5.3511,-0.6231,82.06,83,100,8.32,Clouds
407,Waddan,LY,29.1614,16.139,69.84,26,0,17.13,Clear
408,Ushtobe,KZ,45.2514,77.9838,48.81,42,97,14.88,Clouds
409,Tabas,IR,33.5959,56.9244,80.17,13,100,1.99,Clouds
410,Sokolo,ML,14.7328,-6.1219,93.7,10,6,13.11,Clear
411,Avera,US,33.194,-82.5271,56.37,43,100,14.18,Clouds
412,Oksfjord,NO,70.2396,22.3479,37.47,98,100,6.35,Snow
413,Savannah Bight,HN,16.45,-85.85,78.57,78,100,23.06,Clouds
414,Lalmohan,BD,22.3384,90.7419,80.2,84,2,11.1,Clear
415,Sungai Pelek,MY,2.6449,101.717,77.13,88,20,0.0,Clouds
416,Caraquet,CA,47.7941,-64.9386,36.32,97,68,3.2,Clouds
417,Kiama,AU,-34.6833,150.8667,68.0,95,14,1.01,Clouds
418,Sechura,PE,-5.5569,-80.8222,76.93,65,59,14.41,Clouds
419,Faanui,PF,-16.4833,-151.75,82.51,74,91,19.33,Clouds
420,Leningradskiy,RU,69.3833,178.4167,-9.85,85,27,4.03,Clouds
421,Bathsheba,BB,13.2167,-59.5167,78.96,73,91,19.75,Clouds
422,Wiarton,CA,44.7407,-81.1332,34.39,74,99,13.24,Clouds
423,Tobermory,CA,45.2501,-81.6665,33.21,82,100,22.01,Clouds
424,Taldan,RU,53.6667,124.8,24.57,74,100,7.65,Clouds
425,Meulaboh,ID,4.1363,96.1285,77.07,88,87,3.42,Clouds
426,Puerto Triunfo,CO,5.8726,-74.6403,85.95,76,38,1.16,Clouds
427,Sibu,MY,2.3,111.8167,72.59,99,100,2.46,Clouds
428,Korla,CN,41.7597,86.1469,64.96,29,100,6.8,Rain
429,Tocopilla,CL,-22.092,-70.1979,68.16,70,20,10.51,Clouds
430,Mandalgovi,MN,45.7625,106.2708,37.22,59,100,2.98,Clouds
431,Faya,SA,18.3851,42.4509,59.52,48,0,1.72,Clear
432,Vila,PT,42.0304,-8.1588,43.7,88,9,4.7,Clear
433,Myre,NO,69.1036,15.9492,37.35,76,100,5.82,Clouds
434,Dufftown,GB,57.4333,-3.1333,36.95,89,58,4.97,Clouds
435,Conde,BR,-7.2597,-34.9075,78.26,89,75,8.05,Clouds
436,Aklavik,CA,68.2191,-135.0107,8.96,79,100,13.33,Clouds
437,Svrljig,RS,43.4133,22.1211,48.11,92,81,6.49,Clouds
438,Kisangani,CD,0.5167,25.2,74.26,72,43,2.44,Clouds
439,Zambezi,ZM,-13.5432,23.1047,64.02,98,87,4.56,Rain
440,Naze,JP,28.3667,129.4833,64.76,89,90,8.84,Clouds
441,Maldonado,UY,-34.6667,-54.9167,69.22,82,99,7.49,Clouds
442,Belyy Yar,RU,53.6039,91.3903,31.86,87,100,0.0,Snow
443,Bougouni,ML,11.417,-7.479,90.68,14,46,2.57,Clouds
444,Borogontsy,RU,62.6683,131.1683,20.26,95,100,7.16,Clouds
445,Dukat,RU,62.55,155.55,0.32,90,100,4.23,Clouds
446,Izmaylovo,RU,53.7211,47.2458,40.71,100,100,2.57,Clouds
447,Mayo,US,38.8876,-76.5119,55.36,46,100,5.99,Clouds
448,Thunder Bay,CA,48.4001,-89.3168,37.27,92,37,4.94,Clouds
449,Greifswald,DE,54.1,13.3833,41.07,76,51,20.54,Clouds
450,Vallenar,CL,-28.5708,-70.7581,73.15,40,0,5.59,Clear
451,Ellisras,ZA,-23.6649,27.7443,62.33,88,100,11.77,Rain
452,Warmbad,NA,-28.45,18.7333,63.34,69,0,26.42,Clear
453,Zemio,CF,5.0314,25.1361,71.64,84,89,3.13,Clouds
454,Sale,MA,34.0389,-6.8166,60.64,100,37,4.61,Clouds
455,Babushkin,RU,51.7122,105.8647,29.79,97,100,16.55,Snow
456,Lesnoy,RU,57.6198,63.0784,33.15,99,100,4.7,Clouds
457,Valleyview,CA,55.0667,-117.2859,38.88,56,100,19.89,Clouds
458,Torit,SS,4.4133,32.5678,80.46,41,43,4.03,Clouds
459,Sangueya,GN,10.7,-14.3667,75.67,84,8,3.94,Clear
460,Ruteng,ID,-8.6136,120.4721,59.7,77,33,1.16,Clouds
461,Turukhansk,RU,65.8167,87.9833,-14.28,100,87,3.02,Clouds
462,Touros,BR,-5.1989,-35.4608,80.87,78,68,12.33,Clouds
463,Dharchula,IN,29.85,80.5333,62.46,33,0,8.43,Clear
464,Saint Anthony,US,45.0205,-93.218,57.34,21,0,6.91,Clear
465,Takoradi,GH,4.8845,-1.7554,80.91,84,90,3.38,Rain
466,Soe,ID,-9.8607,124.284,64.54,72,100,3.04,Clouds
467,Goderich,CA,43.7501,-81.7165,33.91,78,100,5.59,Clouds
468,Smithers,CA,54.7804,-127.1743,39.16,42,73,6.87,Clouds
469,Yuli,NG,9.6989,10.2744,79.88,55,98,11.05,Clouds
470,Bilibino,RU,68.0546,166.4372,-6.14,88,99,1.66,Clouds
471,Mantua,IT,45.1667,10.7833,44.06,83,100,1.99,Clouds
472,Tera,NE,14.0078,0.7531,94.42,17,25,2.33,Clouds
473,Sitka,US,57.0531,-135.33,42.69,65,40,10.36,Clouds
474,Palmer,US,42.1584,-72.3287,50.86,70,75,9.22,Clouds
475,Virden,US,39.5009,-89.7679,54.72,38,10,9.69,Clear
476,Giddarbaha,IN,30.2,74.6667,78.06,10,0,4.54,Clear
477,San Angelo,US,31.4638,-100.437,89.94,9,0,18.41,Clear
478,Oga,IT,46.4631,10.347,24.96,95,51,4.97,Clouds
479,Charters Towers,AU,-20.1,146.2667,74.75,75,15,11.14,Clouds
480,Bushehr,IR,28.9684,50.8385,76.86,40,1,3.58,Clear
481,Gazanjyk,TM,39.2446,55.5154,72.16,35,100,4.92,Clouds
482,Alcazar De San Juan,ES,39.3901,-3.2083,56.19,85,95,3.24,Clouds
483,Groningen,NL,53.25,6.75,39.04,85,75,8.05,Clouds
484,Meadow Lake,US,34.8014,-106.5436,81.68,4,3,20.13,Clear
485,Kismayo,SO,-0.3582,42.5454,81.19,81,38,11.52,Clouds
486,Nefteyugansk,RU,61.0998,72.6035,-2.88,98,46,2.44,Clouds
487,Qena,EG,26.1615,32.7183,79.18,10,17,7.2,Clouds
488,Taguatinga,BR,-12.3857,-46.5711,81.36,40,10,1.16,Clear
489,Grindavik,IS,63.8424,-22.4338,37.87,87,75,18.41,Clouds
490,Moerai,PF,-22.4333,-151.3333,81.73,74,85,15.61,Rain
491,Mahebourg,MU,-20.4081,57.7,75.25,80,10,13.06,Clear
492,Kijang,KR,35.2442,129.2139,58.23,66,75,8.46,Clouds
493,Vao,NC,-22.6667,167.4833,77.29,85,53,20.31,Clouds
494,Sharjah,AE,25.3573,55.4033,80.58,49,0,5.75,Clear
495,Mount Gambier,AU,-37.8333,140.7667,62.28,63,83,9.28,Clouds
496,Katherine,AU,-14.4667,132.2667,64.72,68,99,4.61,Clouds
497,Santiago De Chuco,PE,-8.15,-78.1833,54.18,88,93,3.27,Rain
498,Kolno,PL,53.4115,21.9291,34.97,77,1,9.01,Clear
499,Tigil,RU,57.8,158.6667,20.71,93,92,4.59,Clouds
500,Yarmouth,US,41.7057,-70.2286,56.14,80,0,11.5,Clear
501,Amapa,BR,1.0,-52.0,74.08,98,91,4.09,Rain
502,Kamenka,RU,51.3223,42.7678,45.84,88,74,5.93,Clouds
503,Wilmington,US,34.2257,-77.9447,55.31,41,100,17.27,Clouds
504,Petauke,ZM,-14.2426,31.3253,62.96,94,9,7.0,Clear
505,Sur,OM,22.5667,59.5289,87.58,39,100,9.31,Clouds
506,Sao Joao Da Barra,BR,-21.6403,-41.0511,77.79,86,91,10.47,Clouds
507,Bozhou,CN,33.8772,115.7703,62.76,57,0,8.52,Clear
508,Jutai,BR,-5.1833,-68.9,78.69,91,90,2.15,Clouds
509,Marsala,IT,37.7966,12.4352,58.89,69,11,19.28,Clouds
510,Nizhniy Odes,RU,63.6445,54.856,35.78,98,100,9.57,Clouds
511,Vardo,NO,70.3705,31.1107,37.13,81,100,24.34,Clouds
512,Kachiry,KZ,53.0675,76.1036,32.76,71,13,2.48,Clouds
513,Kristiinankaupunki,FI,62.2743,21.376,31.01,95,100,9.26,Snow
514,Rio Gallegos,AR,-51.6226,-69.2181,50.05,71,0,6.91,Clear
515,Altamira,BR,-3.2033,-52.2064,75.4,97,80,2.1,Clouds
516,Tomatlan,MX,19.9333,-105.25,87.51,43,1,8.81,Clear
517,Ust-Tsilma,RU,65.441,52.1498,36.57,99,100,8.57,Clouds
518,Jiangyou,CN,31.7667,104.7167,63.14,69,0,3.44,Clear
519,Morrope,PE,-6.5417,-80.0111,75.31,61,77,12.5,Clouds
520,Petranka,UA,48.9025,24.3035,37.17,97,100,5.84,Clouds
521,Keffi,NG,8.8486,7.8736,76.64,74,100,3.24,Rain
522,Vila Velha,BR,-20.3297,-40.2925,82.35,84,0,12.66,Clear
523,Kaduqli,SD,11.0167,29.7167,89.37,28,80,2.89,Clouds
524,Imbituba,BR,-28.24,-48.6703,70.43,92,33,4.0,Clouds
525,Marsa Matruh,EG,31.3525,27.2453,60.96,76,74,2.39,Clouds
526,Nara,JP,34.6851,135.8049,56.97,70,0,1.52,Clear
527,Sebinkarahisar,TR,40.2883,38.4236,47.1,61,2,3.58,Clear
528,San Andres,CO,12.5847,-81.7006,82.42,74,40,13.8,Clouds
529,Mersin,TR,36.862,34.6509,59.25,87,83,1.86,Clouds
530,Adra,ES,36.7496,-3.0206,63.37,59,100,4.21,Clouds
531,Marawi,PH,7.9986,124.2928,67.19,93,100,2.35,Clouds
532,Fare,PF,-16.7,-151.0167,82.26,75,64,20.04,Clouds
533,Estelle,US,29.8458,-90.1067,75.0,25,0,8.01,Clear
534,Honiara,SB,-9.4333,159.95,83.08,71,71,5.1,Clouds
535,Isangel,VU,-19.55,169.2667,83.44,75,26,10.96,Clouds
536,Khorramabad,IR,33.4878,48.3558,53.78,49,0,6.51,Clear
537,Ulaangom,MN,49.9811,92.0667,29.41,59,69,1.86,Clouds
538,Hongjiang,CN,27.11,109.9956,66.63,84,100,2.28,Clouds
539,Sacama,EC,-3.9,-79.2667,55.83,87,99,3.53,Rain
540,Nampa,US,43.5407,-116.5635,53.47,24,40,11.5,Clouds
541,Kholm-Zhirkovskiy,RU,55.5189,33.4731,42.33,97,100,7.76,Clouds
542,Crixas,BR,-14.5489,-49.9692,79.57,73,59,3.38,Clouds
543,Shimoda,JP,34.6667,138.95,62.28,70,0,2.53,Clear
544,Beringovskiy,RU,63.05,179.3167,34.16,84,98,24.45,Clouds
545,Sola,VU,-13.8833,167.55,82.49,69,68,13.85,Clouds
546,Codo,BR,-4.4553,-43.8856,75.49,95,97,2.53,Rain
547,Bhadra,IN,29.1167,75.1667,84.87,10,1,8.37,Clear
548,Caarapo,BR,-22.6342,-54.8222,74.59,80,74,2.71,Clouds
549,Maragogi,BR,-9.0122,-35.2225,79.54,83,100,9.28,Clouds
550,Harper,LR,4.375,-7.7169,81.73,84,99,8.95,Clouds
551,Sao Paulo De Olivenca,BR,-3.3783,-68.8725,78.67,93,89,1.28,Clouds
552,Basoko,CD,1.2391,23.616,75.63,67,78,2.98,Clouds
553,Launceston,AU,-41.45,147.1667,65.84,88,86,10.36,Clouds
554,Tikhvin,RU,59.6451,33.5294,36.21,99,100,2.39,Clouds
555,Banda Aceh,ID,5.5577,95.3222,78.76,81,40,3.62,Clouds
556,Dudinka,RU,69.4058,86.1778,-5.39,100,100,4.25,Clouds
557,Grand Forks,US,47.9417,-97.4337,51.78,50,20,19.57,Clouds
558,Oranjemund,NA,-28.55,16.4333,62.08,77,0,7.63,Clear
559,Sambava,MG,-14.2667,50.1667,73.9,89,97,10.69,Clouds
560,Khangarh,PK,29.9173,71.1618,78.87,11,0,1.34,Clear
561,Aktau,KZ,43.65,51.2,48.78,77,63,4.65,Clouds
562,Suntar,RU,62.1444,117.6319,4.14,98,70,2.33,Clouds
563,Phoenixville,US,40.1304,-75.5149,55.15,61,100,9.22,Clouds
564,Ambilobe,MG,-13.2,49.05,73.54,95,39,2.75,Clouds
565,Bahia Blanca,AR,-38.7196,-62.2724,73.47,51,100,8.43,Clouds
566,Kindu,CD,-2.95,25.95,71.74,99,99,3.2,Rain
567,Zyryanka,RU,65.75,150.85,-10.75,95,98,7.74,Clouds
568,Los Llanos De Aridane,ES,28.6585,-17.9182,60.55,88,100,4.61,Clouds
569,Alice Springs,AU,-23.7,133.8833,69.22,32,0,5.75,Clear
570,Rocha,UY,-34.4833,-54.3333,65.97,82,95,6.71,Clouds
571,Eyl,SO,7.9803,49.8164,80.01,81,76,8.08,Clouds
572,Cherepovets,RU,59.1333,37.9,38.19,91,100,14.03,Clouds
573,Port Washington,US,40.8257,-73.6982,56.77,57,75,18.41,Clouds
574,Enshi,CN,30.3,109.4833,61.47,87,0,0.43,Clear
575,Chatrapur,IN,19.35,84.9833,78.04,90,40,14.56,Clouds
576,Maiduguri,NG,11.8464,13.1603,89.73,8,100,6.55,Clouds
577,Sembe,CG,1.6481,14.5806,73.87,87,87,4.76,Clouds
578,Makurdi,NG,7.7411,8.5121,76.06,93,100,9.4,Rain
579,Sosnogorsk,RU,63.6023,53.8817,36.3,98,100,8.93,Clouds
580,Ulladulla,AU,-35.35,150.4667,63.77,88,13,2.57,Clouds
581,Banjarmasin,ID,-3.3244,114.591,77.14,97,75,3.18,Clouds
582,Wentzville,US,38.8114,-90.8529,60.85,33,2,4.0,Clear
583,Opuwo,NA,-18.0607,13.84,70.61,43,4,2.46,Clear
584,Monte Gordo,PT,37.1819,-7.4523,61.25,74,98,4.05,Clouds
585,Miri,MY,4.4148,114.0089,75.34,94,40,8.05,Clouds
586,Gat,IL,31.61,34.7642,64.4,82,0,3.42,Clear
587,Tautira,PF,-17.7333,-149.15,81.55,78,89,21.56,Clouds
588,Ponnampet,IN,12.15,75.9333,69.17,95,100,2.51,Clouds
589,Zhangjiakou,CN,40.81,114.8794,55.78,54,31,1.43,Clouds
590,Arlit,NE,18.7369,7.3853,90.28,5,0,6.35,Clear
591,Vaitape,PF,-16.5167,-151.75,82.56,74,90,19.24,Clouds
592,Urumqi,CN,43.801,87.6005,49.15,46,0,4.47,Clear
593,Benguela,AO,-12.5763,13.4055,75.25,88,21,3.02,Clouds
594,Tasiilaq,GL,65.6145,-37.6368,21.36,92,88,2.48,Snow
595,Soledade,BR,-28.8183,-52.5103,62.65,91,83,4.25,Clouds
596,Kenora,CA,49.8167,-94.4337,44.78,26,99,8.01,Clouds
597,Bubaque,GW,11.2833,-15.8333,76.46,74,22,18.88,Clouds
598,Tingi,TZ,-11.3,35.0333,62.2,96,40,4.27,Clouds
599,Uvira,CD,-3.4067,29.1458,73.4,78,75,1.88,Clouds
600,Rome,US,34.257,-85.1647,59.38,36,40,13.8,Clouds
601,Irtyshskiy,RU,58.3333,68.1333,26.15,93,12,4.61,Clouds
602,Gornyy,RU,55.1153,83.9059,27.19,93,100,5.99,Clouds
603,Qidong,CN,31.8128,121.6561,60.93,88,100,14.54,Clouds
604,Deming,US,32.2687,-107.7586,84.09,8,0,23.02,Clear
605,Dzerzhinsk,RU,56.2389,43.4631,42.62,100,75,6.71,Clouds
606,Mtwara,TZ,-10.2667,40.1833,75.16,91,2,7.7,Clear
607,Nampula,MZ,-15.1165,39.2666,71.55,94,20,4.61,Mist
608,Zabaykalsk,RU,49.6333,117.3167,35.82,86,52,13.24,Clouds
609,Tucupita,VE,9.0622,-62.051,83.57,60,94,8.12,Clouds
610,Kenai,US,60.5544,-151.2583,37.02,34,0,11.5,Clear
611,Koulikoro,ML,14.0,-7.75,87.69,10,8,8.9,Clear
612,Matara,LK,5.9485,80.5353,76.35,89,92,7.99,Clouds
613,Progreso,MX,21.2833,-89.6667,80.71,48,77,16.53,Clouds
614,Kartuzy,PL,54.3342,18.1974,38.77,79,75,14.97,Clouds
615,Port Stanley,FK,-51.7,-57.85,48.49,85,100,20.15,Clouds
616,San Luis Potosi,MX,22.5,-100.5,77.29,26,3,16.44,Clear
617,Havoysund,NO,70.9963,24.6622,37.63,97,100,28.59,Clouds
618,Gladstone,AU,-23.85,151.25,76.93,73,75,12.66,Clouds
619,Sosnovo-Ozerskoye,RU,52.5249,111.5418,27.03,96,100,9.84,Snow
620,Zavoaia,RO,44.95,27.4833,61.88,52,68,5.39,Clouds
621,Mikhaylovsk,RU,45.1283,42.0256,46.62,87,0,7.0,Clear
622,Dalvik,IS,65.9702,-18.5286,26.53,79,100,6.62,Clouds
623,Dunedin,NZ,-45.8742,170.5036,57.25,61,49,5.97,Clouds
624,Xinqing,CN,48.2333,129.5,35.28,88,100,5.93,Clouds
625,Batagay-Alyta,RU,67.8006,130.4114,-2.76,96,48,4.52,Clouds
626,Natal,BR,-5.795,-35.2094,82.62,83,20,9.22,Clouds
627,Bayshore Gardens,US,27.4253,-82.5904,70.0,51,0,16.11,Clear
628,Biella,IT,45.5871,8.0859,43.56,54,0,2.62,Clear
629,Praia Da Vitoria,PT,38.7333,-27.0667,55.76,87,40,25.93,Clouds
630,Koubia,GN,11.5833,-11.9,79.66,17,59,2.53,Clouds
631,Burshtyn,UA,49.2587,24.6278,40.96,83,100,7.05,Clouds
632,Palmas Bellas,PA,9.2319,-80.0867,81.25,91,100,10.85,Clouds
633,Itarema,BR,-2.9248,-39.9167,76.1,85,100,7.81,Clouds
634,Dicabisagan,PH,17.0818,122.4157,75.06,92,72,3.58,Rain
635,Konokovo,RU,44.8616,41.3266,48.9,86,27,7.45,Clouds
636,Am Timan,TD,11.0297,20.2827,91.69,24,50,1.59,Clouds
637,Port Hardy,CA,50.6996,-127.4199,39.38,87,100,6.91,Rain
638,Warrington,GB,53.3925,-2.5802,39.81,77,0,6.91,Clear
639,Santa Rosalia,MX,27.3167,-112.2833,78.66,45,26,7.78,Clouds
640,Asfi,MA,32.2994,-9.2372,61.81,72,6,12.84,Clear
641,Waingapu,ID,-9.6567,120.2641,75.7,80,43,3.53,Clouds
642,Ortakoy,TR,38.7373,34.0387,52.05,35,100,4.97,Clouds
643,Lagos,NG,6.5833,3.75,80.22,82,100,5.17,Clouds
644,Baillif,GP,16.0202,-61.7463,78.3,75,34,15.1,Clouds
645,Raudeberg,NO,61.9875,5.1352,37.96,86,100,33.17,Clouds
646,Umuahia,NG,5.5263,7.4896,76.82,87,100,3.89,Clouds
647,Abha,SA,18.2164,42.5053,60.62,39,0,0.0,Clear
648,Lubao,PH,14.9167,120.55,75.27,80,74,3.44,Clouds
649,Waipawa,NZ,-41.4122,175.5153,58.23,69,18,3.8,Clouds
650,Ciudad Bolivar,VE,8.1222,-63.5497,90.99,41,88,12.19,Clouds
651,Rizhao,CN,35.4275,119.4553,55.44,77,0,6.29,Clear
652,Khuzhir,RU,53.1939,107.3397,26.56,84,95,6.31,Clouds
653,Boca Do Acre,BR,-8.7522,-67.3978,78.12,90,91,2.24,Rain
654,Tallahassee,US,30.4383,-84.2807,64.99,28,0,18.41,Clear
655,Atherton,GB,53.5237,-2.4935,39.25,74,87,2.15,Clouds
656,Tessalit,ML,20.1986,1.0114,81.61,6,2,10.22,Clear
657,Barddhaman,IN,23.25,87.85,76.17,89,0,12.91,Clear
658,Ferme-Neuve,CA,46.7001,-75.4493,42.67,81,96,5.66,Clouds
659,Fayaoue,NC,-20.65,166.5333,80.33,76,52,10.76,Clouds
660,Sibolga,ID,1.7427,98.7792,76.15,84,95,3.24,Clouds
661,Sawakin,SD,19.1059,37.3321,79.99,67,0,7.31,Clear
662,Trujillo,PE,-8.116,-79.03,69.76,83,40,10.36,Clouds
663,Sisimiut,GL,66.9395,-53.6735,17.11,83,100,4.16,Clouds
664,Wajid,SO,3.8093,43.2471,76.84,70,30,18.21,Clouds
665,Carmen,MX,18.6333,-91.8333,78.84,50,40,9.22,Clouds
666,Normandin,CA,48.8333,-72.5321,39.51,75,100,4.61,Clouds
667,Palmira,CO,3.5394,-76.3036,80.08,61,40,16.11,Clouds
668,Raahe,FI,64.6833,24.4833,30.29,93,22,11.12,Clouds
669,Quepos,CR,9.4236,-84.1652,81.18,76,100,4.14,Clouds
670,Luchegorsk,RU,46.4764,134.2569,36.7,76,90,6.76,Clouds
671,Katrineholm,SE,58.9959,16.2072,37.4,83,99,9.15,Clouds
672,Gisborne,NZ,-38.6533,178.0042,61.48,59,1,3.24,Clear
673,Srednekolymsk,RU,67.45,153.6833,-4.27,94,100,6.35,Snow
674,Pak Phanang,TH,8.3511,100.202,78.3,82,13,4.5,Clouds
675,Aripuana,BR,-9.1667,-60.6333,75.47,96,100,0.78,Clouds
676,Pemberton,CA,50.3164,-122.8027,46.09,54,77,6.02,Clouds
677,Alakurtti,RU,66.9672,30.3491,30.63,90,99,7.78,Clouds
678,Umm Lajj,SA,25.0213,37.2685,77.52,57,57,2.84,Clouds
679,Blama,SL,7.8736,-11.3433,77.32,88,82,4.92,Rain
680,Aswan,EG,24.0934,32.907,83.71,15,5,12.71,Clear
681,Ambovombe,MG,-25.1667,46.0833,73.58,85,64,15.12,Clouds
682,Moree,AU,-29.4667,149.85,69.82,68,75,9.22,Clouds
683,Niscemi,IT,37.1486,14.3913,55.96,95,6,8.37,Clear
