City ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
197,Turukhansk,RU,65.8167,87.9833,12.42,92,100,5.39,Clouds
198,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,63.01,94,100,5.82,Clouds
199,Puerto Escondido,MX,15.85,-97.0667,79.43,72,25,5.93,Clouds
200,Richards Bay,ZA,-28.783,32.0377,64.04,89,90,10.98,Rain
201,Iskateley,RU,67.6803,53.1512,-3.14,97,100,6.13,Clouds
202,Iqaluit,CA,63.7506,-68.5145,17.33,93,100,3.44,Snow
203,Manono,CD,-7.3,27.4167,69.15,95,89,1.63,Rain
204,Teliucu Inferior,RO,45.7167,22.8833,45.34,94,87,2.93,Clouds
205,Nelson Bay,AU,-32.7167,152.15,77.09,65,6,15.52,Clear
206,Sorong,ID,-0.8833,131.25,82.8,76,100,7.96,Clouds
207,Esperance,AU,-33.8667,121.9,71.44,38,29,20.33,Clouds
208,Milton,US,34.1322,-84.3007,58.78,43,77,4.0,Clouds
209,Bambous Virieux,MU,-20.3428,57.7575,77.25,88,40,9.22,Rain
210,Bismarck,US,46.8083,-100.7837,41.86,38,0,19.57,Clear
211,Jardim,BR,-21.4803,-56.1381,75.45,74,93,3.22,Clouds
212,Lorengau,PG,-2.0226,147.2712,82.0,81,100,15.39,Clouds
213,Ilulissat,GL,69.2167,-51.1,1.13,96,98,5.48,Clouds
214,Xining,CN,36.6167,101.7667,53.28,19,0,3.62,Clear
215,Tyulgan,RU,52.3405,56.166,26.82,98,72,2.39,Clouds
216,Zuwarah,LY,32.9312,12.082,58.66,63,0,5.66,Clear
217,Longyearbyen,SJ,78.2186,15.6401,6.64,78,20,14.97,Clouds
218,Sumbawanga,TZ,-7.9667,31.6167,57.07,92,89,2.59,Rain
219,Ahipara,NZ,-35.1667,173.1667,67.8,60,80,4.07,Clouds
220,Bridlington,GB,54.0831,-0.1919,37.89,84,12,4.0,Clouds
221,Uvinza,TZ,-5.1036,30.3911,63.97,94,67,1.52,Rain
222,Tebingtinggi,ID,3.3285,99.1625,75.7,93,100,0.94,Clouds
223,Necochea,AR,-38.5473,-58.7368,57.47,84,100,9.57,Clouds
224,Kirakira,SB,-10.4544,161.9205,83.39,79,100,11.45,Clouds
225,Mweka,CD,-4.85,21.5667,70.16,89,100,1.95,Clouds
226,Santa Maria,BR,-29.6842,-53.8069,67.3,100,75,1.14,Mist
227,San Rafael,AR,-34.6177,-68.3301,67.39,42,0,2.15,Clear
228,Cooma,AU,-36.2333,149.1333,56.97,100,75,8.05,Rain
229,Saint Anthony,US,45.0205,-93.218,31.95,88,100,19.57,Clouds
230,Chadan,RU,51.2833,91.5833,45.39,78,100,2.1,Rain
231,Padang,ID,-0.9492,100.3543,80.65,63,88,2.06,Clouds
232,Yaan,NG,7.3833,8.5667,81.81,67,98,9.73,Clouds
233,Merauke,ID,-8.4667,140.3333,86.25,63,63,8.84,Clouds
234,Khatanga,RU,71.9667,102.5,7.83,91,100,10.11,Clouds
235,Araouane,ML,18.9048,-3.5265,81.48,15,18,13.78,Clouds
236,Jiayuguan,CN,39.8167,98.3,66.22,9,8,17.74,Clear
237,Beyneu,KZ,45.3167,55.2,52.68,57,98,20.0,Clouds
238,Chirilagua,SV,13.2203,-88.1386,77.52,78,78,3.62,Clouds
239,Coahuayana,MX,18.7333,-103.6833,70.52,89,100,1.54,Clouds
240,Nanortalik,GL,60.1432,-45.2371,27.07,91,100,11.03,Clouds
241,Shahr-E Babak,IR,30.1165,55.1186,58.86,19,27,8.61,Clouds
242,Hofn,IS,64.2539,-15.2082,29.34,56,100,12.55,Clouds
243,Port Macquarie,AU,-31.4333,152.9167,73.89,78,65,11.36,Clouds
244,Aleksandrov Gay,RU,50.147,48.5704,45.37,83,88,9.62,Clouds
245,Victoria,HK,22.2855,114.1577,78.04,44,0,1.99,Clear
246,Santa Rosa,PH,14.3122,121.1114,90.09,62,100,9.75,Rain
247,Belmonte,BR,-15.8631,-38.8828,75.81,85,2,3.51,Clear
248,Bubaque,GW,11.2833,-15.8333,75.43,76,93,8.68,Clouds
249,Semnan,IR,35.5729,53.3971,67.84,15,0,2.3,Clear
250,Pacific Grove,US,36.6177,-121.9166,82.08,49,0,5.75,Clear
251,Zhanaozen,KZ,43.3,52.8,55.92,56,100,12.15,Clouds
